Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-06-11 00:00:00+00:00,0.7159180045127869,0.7303619980812073,0.692110002040863,0.6981580257415771,762289525,0.0,0.0
2025-06-12 00:00:00+00:00,0.6981580257415771,0.6991270184516907,0.6587839722633362,0.6638389825820923,693312281,0.0,0.0
2025-06-13 00:00:00+00:00,0.6638190150260925,0.6638190150260925,0.6203640103340149,0.6421359777450562,1056842030,0.0,0.0
2025-06-14 00:00:00+00:00,0.6421369910240173,0.6421999931335449,0.6148920059204102,0.6249489784240723,413673092,0.0,0.0
2025-06-15 00:00:00+00:00,0.6249529719352722,0.6356289982795715,0.6216949820518494,0.633849024772644,353272482,0.0,0.0
2025-06-16 00:00:00+00:00,0.633849024772644,0.656781017780304,0.6259850263595581,0.6316310167312622,676555071,0.0,0.0
2025-06-17 00:00:00+00:00,0.6314330101013184,0.6419140100479126,0.6009719967842102,0.6104490160942078,716747559,0.0,0.0
2025-06-18 00:00:00+00:00,0.610450029373169,0.620764970779419,0.5897449851036072,0.6034489870071411,721275360,0.0,0.0
2025-06-19 00:00:00+00:00,0.6034510135650635,0.6108440160751343,0.5910850167274475,0.6021249890327454,472917745,0.0,0.0
2025-06-20 00:00:00+00:00,0.6021270155906677,0.6059219837188721,0.5629760026931763,0.5772640109062195,758958578,0.0,0.0
2025-06-21 00:00:00+00:00,0.5772650241851807,0.5873389840126038,0.546658992767334,0.5543149709701538,686354524,0.0,0.0
2025-06-22 00:00:00+00:00,0.5543220043182373,0.562654972076416,0.513185977935791,0.5409830212593079,1168250598,0.0,0.0
2025-06-23 00:00:00+00:00,0.54100501537323,0.5853840112686157,0.5308489799499512,0.5832750201225281,1040285762,0.0,0.0
2025-06-24 00:00:00+00:00,0.5832750201225281,0.5931649804115295,0.5775930285453796,0.5873690247535706,798539329,0.0,0.0
2025-06-25 00:00:00+00:00,0.5873709917068481,0.5899930000305176,0.5645189881324768,0.5670809745788574,620996333,0.0,0.0
2025-06-26 00:00:00+00:00,0.5670809745788574,0.5805730223655701,0.5515450239181519,0.5540210008621216,602838443,0.0,0.0
2025-06-27 00:00:00+00:00,0.5540210008621216,0.5615090131759644,0.5460289716720581,0.5587639808654785,494464871,0.0,0.0
2025-06-28 00:00:00+00:00,0.5587679743766785,0.5682680010795593,0.5561749935150146,0.5656970143318176,368639849,0.0,0.0
2025-06-29 00:00:00+00:00,0.5656970143318176,0.5824400186538696,0.5557510256767273,0.5780860185623169,583426280,0.0,0.0
2025-06-30 00:00:00+00:00,0.5780860185623169,0.588808000087738,0.558247983455658,0.5721210241317749,746847500,0.0,0.0
2025-07-01 00:00:00+00:00,0.5721210241317749,0.5759639739990234,0.5384230017662048,0.5421580076217651,714647761,0.0,0.0
2025-07-02 00:00:00+00:00,0.5421580076217651,0.5980119705200195,0.5405160188674927,0.5841010212898254,991825199,0.0,0.0
2025-07-03 00:00:00+00:00,0.5841000080108643,0.6105120182037354,0.5833280086517334,0.5990880131721497,779890753,0.0,0.0
2025-07-04 00:00:00+00:00,0.5990869998931885,0.602724015712738,0.5643470287322998,0.5728909969329834,588008206,0.0,0.0
2025-07-05 00:00:00+00:00,0.5728909969329834,0.5828490257263184,0.5707169771194458,0.5759080052375793,316451015,0.0,0.0
2025-07-06 00:00:00+00:00,0.5759080052375793,0.5918269753456116,0.5714989900588989,0.5860130190849304,412178050,0.0,0.0
2025-07-07 00:00:00+00:00,0.5860090255737305,0.5925729870796204,0.574753999710083,0.5802379846572876,604232754,0.0,0.0
2025-07-08 00:00:00+00:00,0.5802389979362488,0.5914509892463684,0.5734999775886536,0.5884739756584167,545842174,0.0,0.0
2025-07-09 00:00:00+00:00,0.5884739756584167,0.6263269782066345,0.5844860076904297,0.6234890222549438,1024072721,0.0,0.0
2025-07-10 00:00:00+00:00,0.6234890222549438,0.6787980198860168,0.6181489825248718,0.6766480207443237,1172708375,0.0,0.0
2025-07-11 00:00:00+00:00,0.6766449809074402,0.7725200057029724,0.6695579886436462,0.7105259895324707,2869891976,0.0,0.0
2025-07-12 00:00:00+00:00,0.7105259895324707,0.7336840033531189,0.6901879906654358,0.7082970142364502,1327152134,0.0,0.0
2025-07-13 00:00:00+00:00,0.7082970142364502,0.7537540197372437,0.7060819864273071,0.7372530102729797,1559998665,0.0,0.0
2025-07-14 00:00:00+00:00,0.7372509837150574,0.7654730081558228,0.7237309813499451,0.7343360185623169,1794877371,0.0,0.0
2025-07-15 00:00:00+00:00,0.7343260049819946,0.7483000159263611,0.7117230296134949,0.7468230128288269,1523030830,0.0,0.0
2025-07-16 00:00:00+00:00,0.7468230128288269,0.7835590243339539,0.7340729832649231,0.7645490169525146,1535471266,0.0,0.0
2025-07-17 00:00:00+00:00,0.7645490169525146,0.8371580243110657,0.742796003818512,0.8237850069999695,2647535949,0.0,0.0
2025-07-18 00:00:00+00:00,0.8237109780311584,0.8921710252761841,0.8007749915122986,0.8158569931983948,3058416972,0.0,0.0
2025-07-19 00:00:00+00:00,0.8158609867095947,0.835457980632782,0.8056920170783997,0.8303400278091431,1047545712,0.0,0.0
2025-07-20 00:00:00+00:00,0.8303329944610596,0.8757979869842529,0.8245289921760559,0.8587449789047241,1751415542,0.0,0.0
2025-07-21 00:00:00+00:00,0.8587430119514465,0.9296600222587585,0.8441449999809265,0.8904250264167786,2494414873,0.0,0.0
2025-07-22 00:00:00+00:00,0.8904060125350952,0.9070109724998474,0.8549190163612366,0.902944028377533,2097520070,0.0,0.0
2025-07-23 00:00:00+00:00,0.9029499888420105,0.9034550189971924,0.7933470010757446,0.8162310123443604,1971435839,0.0,0.0
2025-07-24 00:00:00+00:00,0.8162270188331604,0.8367080092430115,0.7656610012054443,0.8055779933929443,2091907443,0.0,0.0
2025-07-25 00:00:00+00:00,0.8055800199508667,0.8162519931793213,0.7776939868927002,0.816074013710022,1448176900,0.0,0.0
2025-07-26 00:00:00+00:00,0.8160539865493774,0.8374770283699036,0.813040018081665,0.81980299949646,869250145,0.0,0.0
2025-07-27 00:00:00+00:00,0.8198009729385376,0.83815997838974,0.8154550194740295,0.8320080041885376,969262242,0.0,0.0
2025-07-28 00:00:00+00:00,0.8320080041885376,0.8540030121803284,0.7890660166740417,0.7908909916877747,1298724819,0.0,0.0
2025-07-29 00:00:00+00:00,0.7908840179443359,0.8089470267295837,0.7715070247650146,0.7824680209159851,986793262,0.0,0.0
2025-07-30 00:00:00+00:00,0.7824680209159851,0.788320004940033,0.7426159977912903,0.7634389996528625,1181054301,0.0,0.0
2025-07-31 00:00:00+00:00,0.7634220123291016,0.7876889705657959,0.7382389903068542,0.7400599718093872,977040210,0.0,0.0
2025-08-01 00:00:00+00:00,0.7400559782981873,0.7400559782981873,0.7008630037307739,0.7156670093536377,1471507567,0.0,0.0
2025-08-02 00:00:00+00:00,0.7156310081481934,0.7268519997596741,0.6865170001983643,0.6976699829101562,921584134,0.0,0.0
2025-08-03 00:00:00+00:00,0.6976699829101562,0.7290189862251282,0.6910359859466553,0.7269759774208069,757511852,0.0,0.0
2025-08-04 00:00:00+00:00,0.7269780039787292,0.7585129737854004,0.7259089946746826,0.7548080086708069,893498948,0.0,0.0
2025-08-05 00:00:00+00:00,0.7548090219497681,0.7593119740486145,0.7152330279350281,0.726036012172699,945408782,0.0,0.0
2025-08-06 00:00:00+00:00,0.7260410189628601,0.7473000288009644,0.7114310264587402,0.7417939901351929,740545524,0.0,0.0
2025-08-07 00:00:00+00:00,0.7417939901351929,0.7874410152435303,0.7349249720573425,0.7863950133323669,1066141350,0.0,0.0
2025-08-08 00:00:00+00:00,0.786408007144928,0.8044260144233704,0.7779819965362549,0.7911810278892517,1342179780,0.0,0.0
2025-08-09 00:00:00+00:00,0.7911779880523682,0.8194649815559387,0.7907249927520752,0.804036021232605,1023977315,0.0,0.0
2025-08-10 00:00:00+00:00,0.8040549755096436,0.8327460289001465,0.7881919741630554,0.8022879958152771,1080500013,0.0,0.0
2025-08-11 00:00:00+00:00,0.8022879958152771,0.832243025302887,0.7683820128440857,0.7739769816398621,1413948082,0.0,0.0
2025-08-12 00:00:00+00:00,0.7739689946174622,0.8537390232086182,0.7677559852600098,0.8412039875984192,1984793671,0.0,0.0
2025-08-13 00:00:00+00:00,0.8412039875984192,0.9180219769477844,0.8340409994125366,0.9059240221977234,2355898692,0.0,0.0
2025-08-14 00:00:00+00:00,0.9059230089187622,1.0164639949798584,0.8811659812927246,0.9253829717636108,6566984812,0.0,0.0
2025-08-15 00:00:00+00:00,0.9253960251808167,0.9610769748687744,0.9141719937324524,0.943835973739624,3727215369,0.0,0.0
2025-08-16 00:00:00+00:00,0.9438419938087463,0.975259006023407,0.9038339853286743,0.9212819933891296,2342325704,0.0,0.0
2025-08-17 00:00:00+00:00,0.9212980270385742,0.9848380088806152,0.9068949818611145,0.9618890285491943,2190571305,0.0,0.0
2025-08-18 00:00:00+00:00,0.961870014667511,0.9659919738769531,0.8944900035858154,0.9232550263404846,2301661145,0.0,0.0
2025-08-19 00:00:00+00:00,0.9232360124588013,0.9506000280380249,0.8449310064315796,0.8450390100479126,2803347062,0.0,0.0
2025-08-20 00:00:00+00:00,0.845067024230957,0.8909909725189209,0.8397660255432129,0.8808220028877258,2190768811,0.0,0.0
2025-08-21 00:00:00+00:00,0.8808220028877258,0.8907340168952942,0.8485270142555237,0.8510209918022156,1294029938,0.0,0.0
2025-08-22 00:00:00+00:00,0.8510180115699768,0.9390249848365784,0.8234189748764038,0.9299209713935852,2834699734,0.0,0.0
2025-08-23 00:00:00+00:00,0.9299190044403076,0.9335880279541016,0.8922950029373169,0.9131330251693726,1485858765,0.0,0.0
2025-08-24 00:00:00+00:00,0.9131479859352112,0.9600899815559387,0.8891630172729492,0.9096069931983948,2134094046,0.0,0.0
2025-08-25 00:00:00+00:00,0.9096090197563171,0.9252349734306335,0.8330489993095398,0.8376330137252808,2362229556,0.0,0.0
2025-08-26 00:00:00+00:00,0.8376269936561584,0.8738229870796204,0.8321030139923096,0.8666830062866211,1410119067,0.0,0.0
2025-08-27 00:00:00+00:00,0.8666769862174988,0.8751929998397827,0.8500970005989075,0.8501560091972351,1323719490,0.0,0.0
2025-08-28 00:00:00+00:00,0.8501600027084351,0.8778470158576965,0.8438339829444885,0.8577499985694885,1202927839,0.0,0.0
2025-08-29 00:00:00+00:00,0.8577579855918884,0.8626239895820618,0.8121979832649231,0.8271369934082031,1678140344,0.0,0.0
2025-08-30 00:00:00+00:00,0.8271539807319641,0.8418530225753784,0.809112012386322,0.8224049806594849,795989685,0.0,0.0
2025-08-31 00:00:00+00:00,0.8224120140075684,0.8369359970092773,0.8110020160675049,0.8113610148429871,686397615,0.0,0.0
2025-09-01 00:00:00+00:00,0.8113639950752258,0.8426880240440369,0.7857739925384521,0.8001859784126282,1560962898,0.0,0.0
2025-09-02 00:00:00+00:00,0.8001899719238281,0.8347330093383789,0.7993289828300476,0.8345810174942017,1225760452,0.0,0.0
2025-09-03 00:00:00+00:00,0.8345800042152405,0.8430140018463135,0.8273550271987915,0.8365300297737122,873946795,0.0,0.0
2025-09-04 00:00:00+00:00,0.8365300297737122,0.841346025466919,0.8041669726371765,0.8098869919776917,865781781,0.0,0.0
2025-09-05 00:00:00+00:00,0.8098700046539307,0.8460689783096313,0.8057799935340881,0.8310689926147461,1262808667,0.0,0.0
2025-09-06 00:00:00+00:00,0.8310689926147461,0.835273027420044,0.8154330253601074,0.8184509873390198,579154321,0.0,0.0
2025-09-07 00:00:00+00:00,0.818452000617981,0.840815007686615,0.8184409737586975,0.8350589871406555,719398251,0.0,0.0
2025-09-08 00:00:00+00:00,0.8350589871406555,0.8685129880905151,0.83119797706604,0.8650529980659485,1398016818,0.0,0.0
2025-09-09 00:00:00+00:00,0.8650569915771484,0.8936349749565125,0.8537070155143738,0.8650320172309875,1730015556,0.0,0.0
2025-09-10 00:00:00+00:00,0.8650259971618652,0.8939700126647949,0.8606269955635071,0.8846880197525024,1204166506,0.0,0.0
2025-09-11 00:00:00+00:00,0.8847010135650635,0.8954480290412903,0.8736039996147156,0.8942080140113831,1307050671,0.0,0.0
2025-09-12 00:00:00+00:00,0.8942070007324219,0.9171010255813599,0.8848429918289185,0.9170870184898376,1586142736,0.0,0.0
2025-09-13 00:00:00+00:00,0.9170849919319153,0.9525709748268127,0.9170510172843933,0.929843008518219,2205805247,0.0,0.0
2025-09-14 00:00:00+00:00,0.929843008518219,0.9304819703102112,0.8813629746437073,0.8889909982681274,1388605835,0.0,0.0
2025-09-15 00:00:00+00:00,0.8889880180358887,0.9021649956703186,0.8547809720039368,0.8635079860687256,1947621867,0.0,0.0
2025-09-16 00:00:00+00:00,0.8635079860687256,0.8838239908218384,0.8560259938240051,0.8806899785995483,1267357116,0.0,0.0
2025-09-17 00:00:00+00:00,0.8806869983673096,0.9183170199394226,0.8642929792404175,0.9130920171737671,1875277351,0.0,0.0
2025-09-18 00:00:00+00:00,0.9131060242652893,0.9378219842910767,0.9010149836540222,0.9253559708595276,2009670534,0.0,0.0
2025-09-19 00:00:00+00:00,0.9253559708595276,0.9363790154457092,0.8874319791793823,0.8909350037574768,1573603604,0.0,0.0
2025-09-20 00:00:00+00:00,0.8909329771995544,0.9063169956207275,0.8886979818344116,0.8939329981803894,785758505,0.0,0.0
2025-09-21 00:00:00+00:00,0.8939340114593506,0.9023290276527405,0.8779039978981018,0.8852750062942505,878284682,0.0,0.0
2025-09-22 00:00:00+00:00,0.8852599859237671,0.8874809741973877,0.8060299754142761,0.8257520198822021,2389033730,0.0,0.0
2025-09-23 00:00:00+00:00,0.8257669806480408,0.8291509747505188,0.8053309917449951,0.8076189756393433,1108855046,0.0,0.0
2025-09-24 00:00:00+00:00,0.8076210021972656,0.8290830254554749,0.7948960065841675,0.81318598985672,1067044180,0.0,0.0
2025-09-25 00:00:00+00:00,0.8131890296936035,0.8144090175628662,0.7583510279655457,0.7627890110015869,1914562312,0.0,0.0
2025-09-26 00:00:00+00:00,0.762781023979187,0.7961000204086304,0.7592530250549316,0.7921929955482483,1170359717,0.0,0.0
2025-09-27 00:00:00+00:00,0.7921900153160095,0.7941470146179199,0.7775070071220398,0.7817010283470154,554628951,0.0,0.0
2025-09-28 00:00:00+00:00,0.7817019820213318,0.8112549781799316,0.7659270167350769,0.8081660270690918,744912865,0.0,0.0
2025-09-29 00:00:00+00:00,0.8081650137901306,0.8149600028991699,0.7899749875068665,0.8067970275878906,1048602865,0.0,0.0
2025-09-30 00:00:00+00:00,0.8067920207977295,0.8119840025901794,0.7799530029296875,0.8072029948234558,1095173989,0.0,0.0
2025-10-01 00:00:00+00:00,0.8072029948234558,0.8500400185585022,0.798196017742157,0.8500400185585022,1380143338,0.0,0.0
2025-10-02 00:00:00+00:00,0.8500350117683411,0.877269983291626,0.8391159772872925,0.8703200221061707,1417653094,0.0,0.0
2025-10-03 00:00:00+00:00,0.8703150153160095,0.8909919857978821,0.8504390120506287,0.8663150072097778,1417255332,0.0,0.0
2025-10-04 00:00:00+00:00,0.8663190007209778,0.8685050010681152,0.8346710205078125,0.8399220108985901,923179980,0.0,0.0
2025-10-05 00:00:00+00:00,0.8399209976196289,0.8800269961357117,0.8301339745521545,0.8373519778251648,1432571585,0.0,0.0
2025-10-06 00:00:00+00:00,0.8373550176620483,0.8797109723091125,0.8340160250663757,0.8718159794807434,1536337222,0.0,0.0
2025-10-07 00:00:00+00:00,0.871815025806427,0.8769299983978271,0.819586992263794,0.8209019899368286,1591420298,0.0,0.0
2025-10-08 00:00:00+00:00,0.8209050297737122,0.8453329801559448,0.8117280006408691,0.838916003704071,1135536629,0.0,0.0
2025-10-09 00:00:00+00:00,0.8389109969139099,0.839119017124176,0.7971389889717102,0.8156459927558899,1196536220,0.0,0.0
2025-10-10 00:00:00+00:00,0.8156430125236511,0.8226950168609619,0.33296799659729004,0.6348350048065186,4203182760,0.0,0.0
2025-10-11 00:00:00+00:00,0.6348350048065186,0.6819599866867065,0.6149320006370544,0.6321799755096436,2703054560,0.0,0.0
2025-10-12 00:00:00+00:00,0.6321430206298828,0.7082160115242004,0.6215239763259888,0.7015050053596497,1600069384,0.0,0.0
2025-10-13 00:00:00+00:00,0.7015309929847717,0.7350540161132812,0.6981250047683716,0.7292580008506775,1714657141,0.0,0.0
2025-10-14 00:00:00+00:00,0.7292619943618774,0.7325869798660278,0.6657230257987976,0.6996920108795166,1861960330,0.0,0.0
2025-10-15 00:00:00+00:00,0.6996930241584778,0.7133269906044006,0.6618670225143433,0.66880202293396,1209547947,0.0,0.0
2025-10-16 00:00:00+00:00,0.6687999963760376,0.6835539937019348,0.6358410120010376,0.6449440121650696,1359176043,0.0,0.0
2025-10-17 00:00:00+00:00,0.6449440121650696,0.6539419889450073,0.5951690077781677,0.6248430013656616,1684167803,0.0,0.0
2025-10-18 00:00:00+00:00,0.6248480081558228,0.6408190131187439,0.6243500113487244,0.634460985660553,549396048,0.0,0.0
2025-10-19 00:00:00+00:00,0.634460985660553,0.6644870042800903,0.6234109997749329,0.652550995349884,874038329,0.0,0.0
2025-10-20 00:00:00+00:00,0.6525499820709229,0.6754990220069885,0.6406800150871277,0.6632509827613831,1048326206,0.0,0.0
2025-10-21 00:00:00+00:00,0.6632140278816223,0.6846290230751038,0.6379320025444031,0.6429139971733093,1195836837,0.0,0.0
2025-10-22 00:00:00+00:00,0.642920970916748,0.6466839909553528,0.6113529801368713,0.6239719986915588,1083621498,0.0,0.0
2025-10-23 00:00:00+00:00,0.6239719986915588,0.6529579758644104,0.6232540011405945,0.6428449749946594,786265376,0.0,0.0
2025-10-24 00:00:00+00:00,0.6428490281105042,0.6588299870491028,0.6396870017051697,0.6558910012245178,838536144,0.0,0.0
2025-10-25 00:00:00+00:00,0.6558939814567566,0.6586470007896423,0.6490070223808289,0.6546630263328552,469372495,0.0,0.0
2025-10-26 00:00:00+00:00,0.6546639800071716,0.6842309832572937,0.6474819779396057,0.6810629963874817,788298972,0.0,0.0
2025-10-27 00:00:00+00:00,0.6810600161552429,0.6918720006942749,0.6652489900588989,0.6673650145530701,909288252,0.0,0.0
2025-10-28 00:00:00+00:00,0.6673629879951477,0.6745150089263916,0.6394090056419373,0.6462730169296265,1559874688,0.0,0.0
2025-10-29 00:00:00+00:00,0.6462600231170654,0.6566420197486877,0.6342689990997314,0.6401649713516235,1145954584,0.0,0.0
2025-10-30 00:00:00+00:00,0.6401619911193848,0.6476460099220276,0.5887799859046936,0.6011229753494263,1228514788,0.0,0.0
2025-10-31 00:00:00+00:00,0.6011499762535095,0.6190329790115356,0.6003440022468567,0.6091650128364563,869785976,0.0,0.0
2025-11-01 00:00:00+00:00,0.6091650128364563,0.6165509819984436,0.6048229932785034,0.612201988697052,496102908,0.0,0.0
2025-11-02 00:00:00+00:00,0.612201988697052,0.6181179881095886,0.594864010810852,0.61080402135849,566990964,0.0,0.0
2025-11-03 00:00:00+00:00,0.6107919812202454,0.6109489798545837,0.5414680242538452,0.5523139834403992,1542270537,0.0,0.0
2025-11-04 00:00:00+00:00,0.5523070096969604,0.5624409914016724,0.4933930039405823,0.5214959979057312,1869312291,0.0,0.0
2025-11-05 00:00:00+00:00,0.5214890241622925,0.5489150285720825,0.49752798676490784,0.5461450219154358,1137029829,0.0,0.0
2025-11-06 00:00:00+00:00,0.5461379885673523,0.5461379885673523,0.518979012966156,0.5309820175170898,872096877,0.0,0.0
2025-11-07 00:00:00+00:00,0.5309919714927673,0.5855069756507874,0.5208110213279724,0.5760110020637512,1278710472,0.0,0.0
2025-11-08 00:00:00+00:00,0.5759689807891846,0.5914940237998962,0.5550140142440796,0.5684229731559753,784247690,0.0,0.0
2025-11-09 00:00:00+00:00,0.5684450268745422,0.5834720134735107,0.549472987651825,0.5786349773406982,714096111,0.0,0.0
2025-11-10 00:00:00+00:00,0.5786679983139038,0.6012809872627258,0.5764849781990051,0.5929700136184692,831314134,0.0,0.0
2025-11-11 00:00:00+00:00,0.5929809808731079,0.6052200198173523,0.5547890067100525,0.5565279722213745,857150089,0.0,0.0
2025-11-12 00:00:00+00:00,0.5565249919891357,0.5801439881324768,0.540585994720459,0.545261025428772,766808820,0.0,0.0
2025-11-13 00:00:00+00:00,0.5452640056610107,0.5700870156288147,0.517212986946106,0.5311149954795837,1056326483,0.0,0.0
2025-11-14 00:00:00+00:00,0.5310980081558228,0.5320929884910583,0.4943679869174957,0.49842000007629395,1192463993,0.0,0.0
2025-11-15 00:00:00+00:00,0.49842798709869385,0.5142670273780823,0.49808499217033386,0.5034000277519226,711753171,0.0,0.0
2025-11-16 00:00:00+00:00,0.5034040212631226,0.5083739757537842,0.4760879874229431,0.48484501242637634,1034979545,0.0,0.0
2025-11-17 00:00:00+00:00,0.4848319888114929,0.49720001220703125,0.4581420123577118,0.46553200483322144,1209943614,0.0,0.0
2025-11-18 00:00:00+00:00,0.46553000807762146,0.48122501373291016,0.4586679935455322,0.4749799966812134,1101225671,0.0,0.0
2025-11-19 00:00:00+00:00,0.4749720096588135,0.47617799043655396,0.4389689862728119,0.46323901414871216,1037561742,0.0,0.0
2025-11-20 00:00:00+00:00,0.463238000869751,0.46996599435806274,0.4296410083770752,0.4323990046977997,988316139,0.0,0.0
2025-11-21 00:00:00+00:00,0.43233200907707214,0.43801799416542053,0.39111799001693726,0.4091469943523407,1770073071,0.0,0.0
2025-11-22 00:00:00+00:00,0.40916600823402405,0.41175898909568787,0.3916719853878021,0.40460801124572754,553773916,0.0,0.0
2025-11-23 00:00:00+00:00,0.40460899472236633,0.41769498586654663,0.4020949900150299,0.4085490107536316,646391172,0.0,0.0
2025-11-24 00:00:00+00:00,0.4085580110549927,0.4335879981517792,0.4042989909648895,0.42784199118614197,814509902,0.0,0.0
2025-11-25 00:00:00+00:00,0.42784300446510315,0.42862099409103394,0.4058830142021179,0.4216170012950897,652730619,0.0,0.0
2025-11-26 00:00:00+00:00,0.4216170012950897,0.4365760087966919,0.41165900230407715,0.4356220066547394,582375709,0.0,0.0
2025-11-27 00:00:00+00:00,0.4356220066547394,0.4384619891643524,0.42720699310302734,0.4336850047111511,482157613,0.0,0.0
2025-11-28 00:00:00+00:00,0.4336790144443512,0.4352410137653351,0.4161570072174072,0.42023101449012756,624407301,0.0,0.0
2025-11-29 00:00:00+00:00,0.4202289879322052,0.4215719997882843,0.41302698850631714,0.4153830111026764,379239805,0.0,0.0
2025-11-30 00:00:00+00:00,0.4153760075569153,0.42709100246429443,0.4144589900970459,0.41588500142097473,397706532,0.0,0.0
2025-12-01 00:00:00+00:00,0.41589298844337463,0.41589298844337463,0.37192898988723755,0.38571399450302124,965561899,0.0,0.0
2025-12-02 00:00:00+00:00,0.38571399450302124,0.43836599588394165,0.38569098711013794,0.4339640140533447,837346960,0.0,0.0
2025-12-03 00:00:00+00:00,0.43395400047302246,0.45315200090408325,0.42810600996017456,0.4508090019226074,817986188,0.0,0.0
2025-12-04 00:00:00+00:00,0.45075100660324097,0.45466798543930054,0.4355809986591339,0.43945398926734924,642155044,0.0,0.0
2025-12-05 00:00:00+00:00,0.43945199251174927,0.4423460066318512,0.41065898537635803,0.41627100110054016,590647098,0.0,0.0
2025-12-06 00:00:00+00:00,0.41627100110054016,0.42084801197052,0.4104210138320923,0.4139310121536255,326306941,0.0,0.0
2025-12-07 00:00:00+00:00,0.41393300890922546,0.4343140125274658,0.407584011554718,0.4168109893798828,609158162,0.0,0.0
2025-12-08 00:00:00+00:00,0.4168330132961273,0.43998101353645325,0.4154509902000427,0.43219199776649475,627341088,0.0,0.0
2025-12-09 00:00:00+00:00,0.43219199776649475,0.4828679859638214,0.42463600635528564,0.47000500559806824,1369159342,0.0,0.0
2025-12-10 00:00:00+00:00,0.4700010120868683,0.47410398721694946,0.45348799228668213,0.453900009393692,1065976755,0.0,0.0
2025-12-11 00:00:00+00:00,0.453902006149292,0.45451900362968445,0.41103100776672363,0.42534399032592773,1224577869,0.0,0.0
2025-12-12 00:00:00+00:00,0.425368994474411,0.4286330044269562,0.4044579863548279,0.40913501381874084,753251550,0.0,0.0
2025-12-13 00:00:00+00:00,0.40913400053977966,0.41544100642204285,0.40757399797439575,0.4110569953918457,336899500,0.0,0.0
2025-12-14 00:00:00+00:00,0.4110560119152069,0.4112190008163452,0.3947969973087311,0.39658400416374207,534338410,0.0,0.0
2025-12-15 00:00:00+00:00,0.3965669870376587,0.4061709940433502,0.3791379928588867,0.38809099793434143,668504094,0.0,0.0
2025-12-16 00:00:00+00:00,0.3880929946899414,0.39094701409339905,0.38012200593948364,0.3857269883155823,555939135,0.0,0.0
2025-12-17 00:00:00+00:00,0.3857240080833435,0.3987720012664795,0.3653709888458252,0.36650198698043823,687147387,0.0,0.0
2025-12-18 00:00:00+00:00,0.3665109872817993,0.37787601351737976,0.34771499037742615,0.3514249920845032,753416756,0.0,0.0
2025-12-19 00:00:00+00:00,0.35142698884010315,0.3794440031051636,0.34727799892425537,0.3766300082206726,611822292,0.0,0.0
2025-12-20 00:00:00+00:00,0.3766300082206726,0.37993499636650085,0.37227100133895874,0.37309500575065613,301429029,0.0,0.0
2025-12-21 00:00:00+00:00,0.3730979859828949,0.3740440011024475,0.3583180010318756,0.3658910095691681,453364122,0.0,0.0
2025-12-22 00:00:00+00:00,0.36590200662612915,0.3803060054779053,0.3632799983024597,0.3708069920539856,607043679,0.0,0.0
2025-12-23 00:00:00+00:00,0.3708069920539856,0.3733760118484497,0.35627299547195435,0.36285200715065,459660400,0.0,0.0
2025-12-24 00:00:00+00:00,0.36284101009368896,0.3642849922180176,0.3531470000743866,0.35641199350357056,417768956,0.0,0.0
2025-12-25 00:00:00+00:00,0.35641300678253174,0.3608259856700897,0.3426060080528259,0.3432160019874573,521736417,0.0,0.0
2025-12-26 00:00:00+00:00,0.3432210087776184,0.3572100102901459,0.34204399585723877,0.3495819866657257,547530768,0.0,0.0
2025-12-27 00:00:00+00:00,0.34957700967788696,0.3695540130138397,0.34898900985717773,0.3695420026779175,380207039,0.0,0.0
2025-12-28 00:00:00+00:00,0.36955299973487854,0.3747270107269287,0.36189699172973633,0.3685019910335541,459983671,0.0,0.0
2025-12-29 00:00:00+00:00,0.3684940040111542,0.38263800740242004,0.3505910038948059,0.3529149889945984,772916830,0.0,0.0
2025-12-30 00:00:00+00:00,0.3529149889945984,0.35597100853919983,0.3490540087223053,0.35111701488494873,491744913,0.0,0.0
2025-12-31 00:00:00+00:00,0.35111701488494873,0.3529210090637207,0.3303700089454651,0.332830011844635,621775078,0.0,0.0
2026-01-01 00:00:00+00:00,0.33283600211143494,0.3588869869709015,0.33177700638771057,0.35621199011802673,531808672,0.0,0.0
2026-01-02 00:00:00+00:00,0.35621199011802673,0.3956420123577118,0.35475900769233704,0.39375799894332886,968787318,0.0,0.0
2026-01-03 00:00:00+00:00,0.39376100897789,0.3983420133590698,0.38362500071525574,0.3893750011920929,546995635,0.0,0.0
2026-01-04 00:00:00+00:00,0.38938000798225403,0.4043079912662506,0.38919198513031006,0.4000909924507141,646307408,0.0,0.0
2026-01-05 00:00:00+00:00,0.4000920057296753,0.4246099889278412,0.39565300941467285,0.4218739867210388,905549791,0.0,0.0
2026-01-06 00:00:00+00:00,0.4218739867210388,0.43573498725891113,0.4019109904766083,0.41962599754333496,966955297,0.0,0.0
2026-01-07 00:00:00+00:00,0.41961899399757385,0.42155200242996216,0.398716002702713,0.40189000964164734,594668499,0.0,0.0
2026-01-08 00:00:00+00:00,0.40189701318740845,0.4037480056285858,0.3858869969844818,0.39564499258995056,636564711,0.0,0.0
2026-01-09 00:00:00+00:00,0.39564499258995056,0.40358099341392517,0.389039009809494,0.3907029926776886,514902682,0.0,0.0
2026-01-10 00:00:00+00:00,0.39073801040649414,0.3917059898376465,0.38494300842285156,0.38791799545288086,264122318,0.0,0.0
