Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-06 01:00:00+00:00,70938.90625,71265.875,70420.71875,71244.7890625,0,0.0,0.0
2026-03-06 02:00:00+00:00,71254.7265625,71357.8671875,71104.6875,71211.6015625,161177600,0.0,0.0
2026-03-06 03:00:00+00:00,71233.1953125,71254.0078125,71029.078125,71074.9140625,0,0.0,0.0
2026-03-06 04:00:00+00:00,71085.6328125,71100.65625,70435.671875,70594.9453125,0,0.0,0.0
2026-03-06 05:00:00+00:00,70572.5390625,70632.6953125,70162.8359375,70448.7421875,0,0.0,0.0
2026-03-06 06:00:00+00:00,70436.75,70806.734375,70275.53125,70644.921875,0,0.0,0.0
2026-03-06 07:00:00+00:00,70616.2734375,71162.75,70495.625,71077.15625,0,0.0,0.0
2026-03-06 08:00:00+00:00,71060.3359375,71060.3359375,70762.578125,70762.578125,0,0.0,0.0
2026-03-06 09:00:00+00:00,70762.046875,70785.6171875,70353.2421875,70565.0078125,0,0.0,0.0
2026-03-06 10:00:00+00:00,70566.25,70765.609375,70503.109375,70551.640625,0,0.0,0.0
2026-03-06 11:00:00+00:00,70540.765625,70611.7109375,70198.7265625,70202.3359375,0,0.0,0.0
2026-03-06 12:00:00+00:00,70203.9140625,70203.9140625,69682.0390625,70014.0625,1219764224,0.0,0.0
2026-03-06 13:00:00+00:00,69998.7890625,70264.609375,69333.1171875,69358.984375,927875072,0.0,0.0
2026-03-06 14:00:00+00:00,68906.4375,69190.125,68341.328125,68341.328125,2065895424,0.0,0.0
2026-03-06 15:00:00+00:00,68448.0703125,69012.078125,68333.4140625,68543.03125,0,0.0,0.0
2026-03-06 16:00:00+00:00,68506.578125,68773.5234375,68241.375,68470.203125,0,0.0,0.0
2026-03-06 17:00:00+00:00,68448.3046875,68614.46875,67760.484375,67987.828125,39723008,0.0,0.0
2026-03-06 18:00:00+00:00,68006.5078125,68451.7109375,68006.5078125,68190.609375,0,0.0,0.0
2026-03-06 19:00:00+00:00,68248.265625,68455.5078125,68022.0,68109.4140625,0,0.0,0.0
2026-03-06 20:00:00+00:00,68124.5703125,68237.4296875,67778.1484375,68145.4453125,36192256,0.0,0.0
2026-03-06 21:00:00+00:00,68119.671875,68309.734375,67940.6015625,68278.59375,77824,0.0,0.0
2026-03-06 22:00:00+00:00,68277.890625,68423.8984375,68234.03125,68423.8984375,0,0.0,0.0
2026-03-06 23:00:00+00:00,68320.375,68367.515625,68105.59375,68119.6484375,0,0.0,0.0
2026-03-07 00:00:00+00:00,68139.6875,68348.6796875,68127.828125,68312.25,0,0.0,0.0
2026-03-07 01:00:00+00:00,68303.6171875,68343.921875,68186.59375,68280.625,0,0.0,0.0
2026-03-07 02:00:00+00:00,68252.4921875,68298.1015625,68092.2421875,68298.1015625,0,0.0,0.0
2026-03-07 03:00:00+00:00,68342.4375,68513.84375,68108.3125,68133.25,0,0.0,0.0
2026-03-07 04:00:00+00:00,68124.7421875,68144.4765625,67890.0703125,68076.1484375,0,0.0,0.0
2026-03-07 05:00:00+00:00,68096.3046875,68111.765625,67928.09375,67998.078125,0,0.0,0.0
2026-03-07 06:00:00+00:00,68005.3046875,68009.5,67716.71875,67745.171875,0,0.0,0.0
2026-03-07 07:00:00+00:00,67689.0078125,67854.9375,67503.4140625,67854.9375,0,0.0,0.0
2026-03-07 08:00:00+00:00,67827.046875,68031.46875,67752.2421875,67763.1640625,0,0.0,0.0
2026-03-07 09:00:00+00:00,67794.2890625,68046.0234375,67743.6796875,68016.796875,0,0.0,0.0
2026-03-07 10:00:00+00:00,67999.1640625,68091.4296875,67882.578125,67882.578125,0,0.0,0.0
2026-03-07 11:00:00+00:00,67882.578125,68207.53125,67867.453125,68020.875,0,0.0,0.0
2026-03-07 12:00:00+00:00,68015.34375,68078.625,67908.9453125,67995.0859375,0,0.0,0.0
2026-03-07 13:00:00+00:00,67986.6953125,68071.1328125,67881.5234375,67923.0703125,0,0.0,0.0
2026-03-07 14:00:00+00:00,67893.1875,68054.3515625,67628.859375,68038.125,0,0.0,0.0
2026-03-07 15:00:00+00:00,68020.1640625,68020.1640625,67798.03125,67910.8984375,0,0.0,0.0
2026-03-07 16:00:00+00:00,67887.4375,67887.4375,67741.328125,67818.6875,0,0.0,0.0
2026-03-07 17:00:00+00:00,67804.7109375,67918.0234375,67781.765625,67781.765625,0,0.0,0.0
2026-03-07 18:00:00+00:00,67787.0546875,67787.0546875,67521.46875,67588.6875,0,0.0,0.0
2026-03-07 19:00:00+00:00,67571.0625,67571.0625,67016.953125,67095.625,965033984,0.0,0.0
2026-03-07 20:00:00+00:00,67087.1328125,67418.8984375,67087.1328125,67414.6171875,0,0.0,0.0
2026-03-07 21:00:00+00:00,67401.6796875,67476.7265625,67297.53125,67439.015625,0,0.0,0.0
2026-03-07 22:00:00+00:00,67452.1484375,67456.328125,67171.5625,67240.6640625,25126912,0.0,0.0
2026-03-07 23:00:00+00:00,67239.65625,67384.7421875,67209.265625,67267.703125,0,0.0,0.0
2026-03-08 00:00:00+00:00,67250.1015625,67474.390625,67177.8046875,67228.4921875,0,0.0,0.0
2026-03-08 01:00:00+00:00,67197.640625,67350.0390625,67098.0703125,67296.7109375,144486400,0.0,0.0
2026-03-08 02:00:00+00:00,67299.8046875,67408.5859375,66905.828125,66956.8046875,606951424,0.0,0.0
2026-03-08 03:00:00+00:00,66919.421875,67064.59375,66892.953125,67050.3515625,288538624,0.0,0.0
2026-03-08 04:00:00+00:00,67009.3125,67077.75,66612.984375,66647.515625,278130688,0.0,0.0
2026-03-08 05:00:00+00:00,66635.25,67217.5859375,66635.25,67171.09375,339662848,0.0,0.0
2026-03-08 06:00:00+00:00,67154.2109375,67218.9609375,67057.984375,67190.828125,0,0.0,0.0
2026-03-08 07:00:00+00:00,67162.796875,67412.6953125,67162.4296875,67277.71875,0,0.0,0.0
2026-03-08 08:00:00+00:00,67315.3984375,67547.984375,67184.15625,67537.9296875,383299584,0.0,0.0
2026-03-08 09:00:00+00:00,67541.71875,67819.0546875,67472.4921875,67733.984375,697190400,0.0,0.0
2026-03-08 10:00:00+00:00,67718.625,68170.4453125,67718.625,67893.5078125,643680256,0.0,0.0
2026-03-08 11:00:00+00:00,67896.859375,67896.859375,67439.5703125,67537.6328125,203538432,0.0,0.0
2026-03-08 12:00:00+00:00,67517.109375,67617.4453125,66913.4375,67305.921875,870957056,0.0,0.0
2026-03-08 13:00:00+00:00,67316.9375,67354.6640625,66876.625,67257.5390625,1407559680,0.0,0.0
2026-03-08 14:00:00+00:00,67249.78125,67395.0,67074.4453125,67291.859375,32139264,0.0,0.0
2026-03-08 15:00:00+00:00,67321.421875,67348.921875,67125.3828125,67197.578125,235843584,0.0,0.0
2026-03-08 16:00:00+00:00,67200.6953125,67222.40625,66846.515625,66846.515625,435476480,0.0,0.0
2026-03-08 17:00:00+00:00,66859.78125,67139.203125,66824.0625,66978.1953125,514711552,0.0,0.0
2026-03-08 18:00:00+00:00,67011.078125,67041.4140625,66768.0625,66853.7421875,0,0.0,0.0
2026-03-08 19:00:00+00:00,66823.9375,67405.09375,66806.6953125,67294.5234375,0,0.0,0.0
2026-03-08 20:00:00+00:00,67311.3671875,67480.8671875,67050.953125,67210.8359375,424927232,0.0,0.0
2026-03-08 21:00:00+00:00,67243.015625,67243.015625,66760.640625,66978.71875,785186816,0.0,0.0
2026-03-08 22:00:00+00:00,66976.671875,66976.671875,65660.515625,66221.859375,2410731520,0.0,0.0
2026-03-08 23:00:00+00:00,66215.1171875,66529.421875,65990.9765625,65990.9765625,1615960064,0.0,0.0
2026-03-09 00:00:00+00:00,65975.703125,66716.171875,65878.921875,66406.7734375,1005076480,0.0,0.0
2026-03-09 01:00:00+00:00,66363.234375,66658.3828125,66176.90625,66239.640625,1434687488,0.0,0.0
2026-03-09 02:00:00+00:00,66205.796875,66647.7265625,65990.5703125,66575.859375,582176768,0.0,0.0
2026-03-09 03:00:00+00:00,66602.0078125,67644.046875,66602.0078125,67198.7890625,1198792704,0.0,0.0
2026-03-09 04:00:00+00:00,67206.921875,67584.3984375,67183.390625,67184.8125,0,0.0,0.0
2026-03-09 05:00:00+00:00,67133.9375,68009.7265625,67133.9375,67887.1484375,1376468992,0.0,0.0
2026-03-09 06:00:00+00:00,67890.9453125,67895.640625,67273.578125,67286.0859375,1159671808,0.0,0.0
2026-03-09 07:00:00+00:00,67243.53125,67532.5,66968.28125,67527.171875,515100672,0.0,0.0
2026-03-09 08:00:00+00:00,67566.90625,67886.8828125,67431.875,67810.0078125,872071168,0.0,0.0
2026-03-09 09:00:00+00:00,67799.359375,68405.1640625,67615.15625,67968.8359375,513470464,0.0,0.0
2026-03-09 10:00:00+00:00,67984.6328125,68043.5078125,67586.328125,67602.859375,660811776,0.0,0.0
2026-03-09 11:00:00+00:00,67596.6328125,67824.65625,67398.3984375,67781.9375,13942784,0.0,0.0
2026-03-09 12:00:00+00:00,67753.046875,68285.1328125,67753.046875,68197.796875,203182080,0.0,0.0
2026-03-09 13:00:00+00:00,68157.65625,69249.7265625,68157.65625,69038.953125,1498853376,0.0,0.0
2026-03-09 14:00:00+00:00,69000.828125,69453.5,68720.8671875,69149.828125,2796879872,0.0,0.0
2026-03-09 15:00:00+00:00,69133.3984375,69232.6796875,68771.984375,69007.4609375,1620893696,0.0,0.0
2026-03-09 16:00:00+00:00,68895.296875,69130.875,68729.2578125,68972.671875,1186041856,0.0,0.0
2026-03-09 17:00:00+00:00,68971.8359375,69055.21875,68315.6796875,68658.5546875,471916544,0.0,0.0
2026-03-09 18:00:00+00:00,68622.078125,68690.2578125,68265.109375,68344.578125,1060278272,0.0,0.0
2026-03-09 19:00:00+00:00,68400.1640625,69347.0234375,68400.1640625,69053.765625,1127022592,0.0,0.0
2026-03-09 20:00:00+00:00,69006.203125,69139.6640625,68822.3125,69026.1875,575393792,0.0,0.0
2026-03-09 21:00:00+00:00,68996.78125,69117.7890625,68746.65625,69009.71875,48074752,0.0,0.0
2026-03-09 22:00:00+00:00,69014.3828125,69014.3828125,68630.859375,68654.75,0,0.0,0.0
2026-03-09 23:00:00+00:00,68642.3828125,68692.859375,68401.4609375,68401.4609375,0,0.0,0.0
2026-03-10 00:00:00+00:00,68443.1484375,69284.1796875,68432.28125,69117.40625,0,0.0,0.0
2026-03-10 01:00:00+00:00,69163.484375,69330.5078125,68846.6953125,69282.4609375,0,0.0,0.0
2026-03-10 02:00:00+00:00,69316.3984375,70561.8515625,69133.9375,70282.6640625,1710305280,0.0,0.0
2026-03-10 03:00:00+00:00,70285.90625,70334.1875,69454.2890625,69454.2890625,0,0.0,0.0
2026-03-10 04:00:00+00:00,69474.1640625,70092.0234375,69474.1640625,70082.0546875,166465536,0.0,0.0
2026-03-10 05:00:00+00:00,70054.296875,70311.6796875,69914.6171875,69966.9453125,0,0.0,0.0
2026-03-10 06:00:00+00:00,69942.6796875,70160.3125,69773.6015625,69906.546875,0,0.0,0.0
2026-03-10 07:00:00+00:00,69957.859375,70465.3984375,69845.078125,70338.8671875,854138880,0.0,0.0
2026-03-10 08:00:00+00:00,70392.390625,71072.984375,70392.390625,70655.1875,612130816,0.0,0.0
2026-03-10 09:00:00+00:00,70670.4921875,71266.8828125,70670.4921875,71034.453125,206561280,0.0,0.0
2026-03-10 10:00:00+00:00,71047.1484375,71047.1484375,70690.234375,70813.3515625,0,0.0,0.0
2026-03-10 11:00:00+00:00,70758.9765625,70850.09375,70575.015625,70612.5078125,838459392,0.0,0.0
2026-03-10 12:00:00+00:00,70609.28125,70617.546875,70329.375,70508.40625,0,0.0,0.0
2026-03-10 13:00:00+00:00,70523.1875,70907.703125,69762.796875,69974.1328125,0,0.0,0.0
2026-03-10 14:00:00+00:00,69935.9921875,71453.234375,69508.3515625,71435.6484375,329719808,0.0,0.0
2026-03-10 15:00:00+00:00,71568.4140625,71751.71875,70945.703125,71360.6640625,1293574144,0.0,0.0
2026-03-10 16:00:00+00:00,71382.9375,71699.7265625,71016.2421875,71226.984375,786587648,0.0,0.0
2026-03-10 17:00:00+00:00,71269.1640625,71457.875,70619.2265625,70899.8515625,734576640,0.0,0.0
2026-03-10 18:00:00+00:00,70877.2265625,70888.8359375,69949.421875,69969.8046875,890544128,0.0,0.0
2026-03-10 19:00:00+00:00,70017.2265625,70245.8359375,69837.5078125,70001.09375,0,0.0,0.0
2026-03-10 20:00:00+00:00,70050.2265625,70320.6328125,70043.0703125,70254.5,0,0.0,0.0
2026-03-10 21:00:00+00:00,70256.2890625,70390.609375,69568.7578125,69781.28125,220327936,0.0,0.0
2026-03-10 22:00:00+00:00,69816.8125,69855.578125,69491.3828125,69708.0234375,0,0.0,0.0
2026-03-10 23:00:00+00:00,69707.1796875,69952.984375,69707.1796875,69919.15625,580050944,0.0,0.0
2026-03-11 00:00:00+00:00,69956.9296875,70146.609375,69780.265625,70093.7734375,0,0.0,0.0
2026-03-11 01:00:00+00:00,70053.5078125,70123.3125,69907.9921875,70089.4921875,617857024,0.0,0.0
2026-03-11 02:00:00+00:00,70086.0390625,70117.4765625,69663.953125,69790.0859375,0,0.0,0.0
2026-03-11 03:00:00+00:00,69816.5078125,69849.1328125,69526.8203125,69571.8671875,322605056,0.0,0.0
2026-03-11 04:00:00+00:00,69544.28125,70256.4609375,69538.9921875,70142.796875,0,0.0,0.0
2026-03-11 05:00:00+00:00,70151.9296875,70153.9609375,69453.703125,69552.3046875,31375360,0.0,0.0
2026-03-11 06:00:00+00:00,69512.671875,69972.96875,69512.671875,69965.296875,0,0.0,0.0
2026-03-11 07:00:00+00:00,69956.421875,69987.2265625,69527.34375,69666.4765625,0,0.0,0.0
2026-03-11 08:00:00+00:00,69674.875,69757.7734375,69507.9453125,69637.3046875,0,0.0,0.0
2026-03-11 09:00:00+00:00,69644.890625,69732.140625,69404.7421875,69411.1796875,0,0.0,0.0
2026-03-11 10:00:00+00:00,69466.3125,69693.75,69430.703125,69627.4453125,0,0.0,0.0
2026-03-11 11:00:00+00:00,69617.2578125,69645.7890625,69247.8671875,69247.8671875,88522752,0.0,0.0
2026-03-11 12:00:00+00:00,69178.859375,69547.234375,68998.8671875,69372.46875,380854272,0.0,0.0
2026-03-11 13:00:00+00:00,69363.40625,71038.4375,69356.203125,70186.515625,583168000,0.0,0.0
2026-03-11 14:00:00+00:00,70195.28125,70926.5625,70055.15625,70690.9921875,409673728,0.0,0.0
2026-03-11 15:00:00+00:00,70617.7734375,70617.7734375,69850.2109375,70278.3515625,0,0.0,0.0
2026-03-11 16:00:00+00:00,70242.484375,70777.78125,70226.9375,70572.265625,424595456,0.0,0.0
2026-03-11 17:00:00+00:00,70580.484375,71337.6640625,70580.484375,70801.609375,1442115584,0.0,0.0
2026-03-11 18:00:00+00:00,70794.34375,70878.6875,70466.8125,70664.5546875,0,0.0,0.0
2026-03-11 19:00:00+00:00,70648.3984375,70730.2421875,70416.71875,70667.578125,0,0.0,0.0
2026-03-11 20:00:00+00:00,70670.0,70670.0,70435.7109375,70665.5,0,0.0,0.0
2026-03-11 21:00:00+00:00,70660.984375,70771.0546875,70526.9609375,70742.6796875,0,0.0,0.0
2026-03-11 22:00:00+00:00,70762.3359375,70901.875,70327.4140625,70359.6875,0,0.0,0.0
2026-03-11 23:00:00+00:00,70375.9453125,70507.0234375,70165.6640625,70190.3671875,0,0.0,0.0
2026-03-12 00:00:00+00:00,70202.765625,70357.203125,70170.671875,70248.6640625,0,0.0,0.0
2026-03-12 01:00:00+00:00,70225.3671875,70225.3671875,69795.2578125,69807.671875,0,0.0,0.0
2026-03-12 02:00:00+00:00,69841.84375,69878.34375,69252.6015625,69334.328125,0,0.0,0.0
2026-03-12 03:00:00+00:00,69305.109375,69606.9765625,69305.109375,69437.1015625,0,0.0,0.0
2026-03-12 04:00:00+00:00,69468.0546875,69652.890625,69326.4921875,69403.859375,0,0.0,0.0
2026-03-12 05:00:00+00:00,69380.015625,69532.65625,69242.03125,69437.375,0,0.0,0.0
2026-03-12 06:00:00+00:00,69454.578125,69543.7734375,69376.046875,69463.3359375,42287104,0.0,0.0
2026-03-12 07:00:00+00:00,69486.75,69847.9140625,69447.0234375,69813.4296875,39161856,0.0,0.0
2026-03-12 08:00:00+00:00,69831.0390625,70051.109375,69726.53125,69851.5390625,563331072,0.0,0.0
2026-03-12 09:00:00+00:00,69898.03125,70314.84375,69634.1640625,69976.53125,470585344,0.0,0.0
2026-03-12 10:00:00+00:00,70041.3515625,70469.5703125,69894.4765625,70457.4765625,207564800,0.0,0.0
2026-03-12 11:00:00+00:00,70409.8125,70743.3203125,70405.15625,70452.9453125,506089472,0.0,0.0
2026-03-12 12:00:00+00:00,70438.421875,70604.1953125,70312.3984375,70376.8203125,0,0.0,0.0
2026-03-12 13:00:00+00:00,70394.90625,70536.6328125,69765.0234375,69858.9140625,0,0.0,0.0
2026-03-12 14:00:00+00:00,69975.453125,70519.6015625,69426.078125,69529.3515625,0,0.0,0.0
2026-03-12 15:00:00+00:00,69610.9921875,70551.171875,69575.453125,70270.5234375,104935424,0.0,0.0
2026-03-12 16:00:00+00:00,70318.53125,70542.9921875,69966.234375,70422.5625,127213568,0.0,0.0
2026-03-12 17:00:00+00:00,70408.3125,70549.390625,70193.0390625,70276.96875,0,0.0,0.0
2026-03-12 18:00:00+00:00,70240.9921875,70269.046875,69830.15625,69830.15625,0,0.0,0.0
2026-03-12 19:00:00+00:00,69900.21875,70557.953125,69825.1015625,70520.96875,119939072,0.0,0.0
2026-03-12 20:00:00+00:00,70487.4765625,70540.984375,70155.8515625,70189.828125,304300032,0.0,0.0
2026-03-12 21:00:00+00:00,70215.859375,70434.609375,70215.859375,70371.6953125,0,0.0,0.0
2026-03-12 22:00:00+00:00,70298.6796875,70298.6796875,70041.546875,70132.71875,0,0.0,0.0
2026-03-12 23:00:00+00:00,70210.5546875,70712.6171875,70210.5546875,70492.3671875,582909952,0.0,0.0
2026-03-13 00:00:00+00:00,70446.8671875,71953.484375,70426.640625,71391.15625,3419000832,0.0,0.0
2026-03-13 01:00:00+00:00,71624.4140625,71684.4375,71329.6796875,71636.0703125,569339904,0.0,0.0
2026-03-13 02:00:00+00:00,71657.53125,71657.53125,71095.921875,71166.265625,23027712,0.0,0.0
2026-03-13 03:00:00+00:00,71170.2734375,71445.34375,71045.5234375,71403.625,222846976,0.0,0.0
2026-03-13 04:00:00+00:00,71404.71875,71477.6015625,71264.125,71335.875,584400896,0.0,0.0
2026-03-13 05:00:00+00:00,71357.265625,71608.5859375,71250.8984375,71604.609375,0,0.0,0.0
2026-03-13 06:00:00+00:00,71569.609375,71584.1171875,71193.234375,71342.6640625,1116696576,0.0,0.0
2026-03-13 07:00:00+00:00,71324.0703125,71651.875,71255.9765625,71651.875,347213824,0.0,0.0
2026-03-13 08:00:00+00:00,71622.6953125,72046.7265625,71399.765625,71784.875,1098498048,0.0,0.0
2026-03-13 09:00:00+00:00,71818.421875,72088.8359375,71657.7890625,72038.1171875,0,0.0,0.0
2026-03-13 10:00:00+00:00,72019.6953125,72571.53125,72019.6953125,72489.6875,1934700544,0.0,0.0
2026-03-13 11:00:00+00:00,72475.3828125,72513.5078125,72245.921875,72254.34375,0,0.0,0.0
2026-03-13 12:00:00+00:00,72235.890625,72853.28125,72235.890625,72853.28125,0,0.0,0.0
2026-03-13 13:00:00+00:00,72793.6484375,73580.6015625,72710.453125,73510.8046875,2515722240,0.0,0.0
2026-03-13 14:00:00+00:00,73410.1953125,73854.28125,72419.109375,72419.109375,2514821120,0.0,0.0
2026-03-13 15:00:00+00:00,72419.8515625,72776.7734375,71764.828125,71798.3359375,2530959360,0.0,0.0
2026-03-13 16:00:00+00:00,71860.2421875,72076.578125,71175.7109375,71934.0859375,1378779136,0.0,0.0
2026-03-13 17:00:00+00:00,71889.2265625,72220.09375,70943.7109375,71003.5703125,1685139456,0.0,0.0
2026-03-13 18:00:00+00:00,71028.09375,71294.5234375,70936.8125,71069.2734375,0,0.0,0.0
2026-03-13 19:00:00+00:00,71056.78125,71283.0078125,71023.6953125,71159.5390625,1672425472,0.0,0.0
2026-03-13 20:00:00+00:00,71175.09375,71450.2265625,71166.1328125,71357.3984375,55992320,0.0,0.0
2026-03-13 21:00:00+00:00,71349.578125,71482.953125,71096.640625,71161.375,403816448,0.0,0.0
2026-03-13 22:00:00+00:00,71110.5234375,71156.7734375,70570.5546875,70794.5234375,498339840,0.0,0.0
2026-03-13 23:00:00+00:00,70797.015625,70987.4921875,70723.421875,70941.1875,0,0.0,0.0
2026-03-14 00:00:00+00:00,70952.3359375,70952.3359375,70573.3828125,70684.9921875,0,0.0,0.0
2026-03-14 01:00:00+00:00,70691.6015625,70885.359375,70507.8828125,70862.96875,0,0.0,0.0
2026-03-14 02:00:00+00:00,70794.109375,70889.0703125,70752.546875,70859.34375,0,0.0,0.0
2026-03-14 03:00:00+00:00,70800.71875,71155.03125,70800.71875,71072.2265625,433008640,0.0,0.0
2026-03-14 04:00:00+00:00,71090.21875,71281.6796875,71032.5546875,71032.5546875,0,0.0,0.0
2026-03-14 05:00:00+00:00,71038.8046875,71125.671875,70963.28125,71026.6796875,0,0.0,0.0
2026-03-14 06:00:00+00:00,71025.7109375,71025.7109375,70436.75,70656.875,0,0.0,0.0
2026-03-14 07:00:00+00:00,70677.953125,70732.9921875,70531.2578125,70613.203125,0,0.0,0.0
2026-03-14 08:00:00+00:00,70599.90625,70686.3515625,70556.3359375,70583.171875,0,0.0,0.0
2026-03-14 09:00:00+00:00,70589.4375,70711.1484375,70435.734375,70546.7421875,0,0.0,0.0
2026-03-14 10:00:00+00:00,70539.640625,70575.28125,70421.6875,70563.671875,0,0.0,0.0
2026-03-14 11:00:00+00:00,70570.9140625,70769.859375,70570.9140625,70723.2890625,0,0.0,0.0
2026-03-14 12:00:00+00:00,70739.1875,70829.484375,70638.3203125,70731.0390625,0,0.0,0.0
2026-03-14 13:00:00+00:00,70747.15625,70933.890625,70743.703125,70878.0546875,0,0.0,0.0
2026-03-14 14:00:00+00:00,70893.2265625,70951.0859375,70621.4921875,70632.640625,0,0.0,0.0
2026-03-14 15:00:00+00:00,70606.5625,70729.8828125,70522.859375,70603.828125,0,0.0,0.0
2026-03-14 16:00:00+00:00,70607.3671875,70710.1015625,70512.34375,70682.078125,0,0.0,0.0
2026-03-14 17:00:00+00:00,70684.8125,70728.828125,70596.8125,70619.96875,0,0.0,0.0
2026-03-14 18:00:00+00:00,70624.1640625,70702.7109375,70581.5703125,70702.7109375,0,0.0,0.0
2026-03-14 19:00:00+00:00,70678.34375,70736.296875,70620.90625,70711.6171875,0,0.0,0.0
2026-03-14 20:00:00+00:00,70711.78125,70854.203125,70665.1796875,70844.234375,0,0.0,0.0
2026-03-14 21:00:00+00:00,70825.25,70825.25,70679.1328125,70808.8984375,0,0.0,0.0
2026-03-14 22:00:00+00:00,70790.6171875,70805.84375,70711.984375,70727.6171875,0,0.0,0.0
2026-03-14 23:00:00+00:00,70722.0390625,71239.0859375,70722.0390625,71236.1328125,0,0.0,0.0
2026-03-15 00:00:00+00:00,71214.4296875,71214.4296875,70983.21875,71006.421875,0,0.0,0.0
2026-03-15 01:00:00+00:00,70994.328125,71038.1796875,70897.6171875,71028.921875,0,0.0,0.0
2026-03-15 02:00:00+00:00,71088.8984375,71575.921875,71088.8984375,71461.34375,434233344,0.0,0.0
2026-03-15 03:00:00+00:00,71460.5234375,71514.4140625,71286.0234375,71325.859375,0,0.0,0.0
2026-03-15 04:00:00+00:00,71343.453125,71650.640625,71343.453125,71535.2265625,0,0.0,0.0
2026-03-15 05:00:00+00:00,71552.046875,71729.515625,71483.0390625,71504.1875,299008000,0.0,0.0
2026-03-15 06:00:00+00:00,71500.4453125,71592.734375,71409.25,71451.53125,0,0.0,0.0
2026-03-15 07:00:00+00:00,71456.875,71656.3125,71424.15625,71441.8359375,0,0.0,0.0
2026-03-15 08:00:00+00:00,71449.0234375,71668.984375,71449.0234375,71629.4296875,0,0.0,0.0
2026-03-15 09:00:00+00:00,71818.2109375,71932.8984375,71723.515625,71810.9140625,225181696,0.0,0.0
2026-03-15 10:00:00+00:00,71799.3671875,71915.4375,71753.6953125,71790.0,0,0.0,0.0
2026-03-15 11:00:00+00:00,71787.21875,71881.84375,71677.78125,71843.15625,216363008,0.0,0.0
2026-03-15 12:00:00+00:00,71832.7734375,71832.7734375,71593.984375,71609.4296875,17004544,0.0,0.0
2026-03-15 13:00:00+00:00,71616.875,71666.3203125,71299.9921875,71545.3359375,924372992,0.0,0.0
2026-03-15 14:00:00+00:00,71610.1328125,71613.40625,71359.5859375,71611.015625,63881216,0.0,0.0
